Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
742.9,0.19,-0.48,0.66,-0.25,0.31,-0.62,0.54,-0.37,0.88,-0.41,0.22,0.77,-0.49,0.29,-0.68,0.64,-0.25,0.82,-0.37,0.57,-0.61,0.31,-0.74,0.5,-0.45,0.7,-0.93,0.61,300.2,0
823.5,-0.54,0.29,-0.17,0.66,-0.31,0.14,-0.69,0.58,-0.84,0.36,0.69,-0.51,0.24,-0.71,0.47,-0.25,0.91,-0.34,0.53,-0.62,0.38,-0.88,0.21,-0.57,0.62,-0.48,0.79,-0.66,7.5,0
946.2,0.63,-0.27,0.89,-0.49,0.15,-0.34,0.72,-0.21,0.61,-0.55,0.92,-0.38,0.77,-0.29,0.51,-0.86,0.23,-0.62,0.67,-0.48,0.44,-0.71,0.34,-0.63,0.58,-0.79,0.7,-0.57,15.4,0
1023.8,-0.28,0.46,-0.61,0.34,-0.18,0.82,-0.76,0.41,-0.62,0.75,-0.3,0.68,-0.54,0.33,-0.48,0.27,-0.71,0.59,-0.23,0.49,-0.06,0.73,-0.57,0.66,-0.41,0.55,-0.84,0.44,62.1,0
1140.5,0.29,-0.62,0.14,-0.55,0.33,-0.71,0.25,-0.89,0.48,-0.32,0.77,-0.46,0.52,-0.61,0.63,-0.37,0.29,-0.82,0.71,-0.4,0.55,-0.29,0.88,-0.51,0.26,-0.74,0.83,-0.6,250.0,0
1260.2,-0.16,0.71,-0.38,0.85,-0.25,0.31,-0.72,0.66,-0.44,0.58,-0.39,0.91,-0.27,0.48,-0.63,0.32,-0.54,0.27,-0.76,0.41,-0.28,0.94,-0.43,0.72,-0.49,0.66,-0.87,0.59,5.6,0
1400.8,0.48,-0.21,0.65,-0.37,0.27,-0.33,0.44,-0.82,0.39,-0.71,0.54,-0.28,0.83,-0.34,0.21,-0.92,0.46,-0.25,0.7,-0.53,0.31,-0.62,0.41,-0.71,0.59,-0.48,0.76,-0.65,9.25,0
1550.3,-0.73,0.34,-0.29,0.71,-0.41,0.12,-0.64,0.58,-0.9,0.42,0.68,-0.52,0.25,-0.67,0.61,-0.31,0.57,-0.29,0.63,-0.44,0.49,-0.37,0.92,-0.55,0.27,-0.81,0.7,-0.52,110.0,0
1680.0,0.26,-0.49,0.83,-0.51,0.14,-0.28,0.37,-0.64,0.72,-0.37,0.81,-0.48,0.29,-0.74,0.54,-0.35,0.65,-0.29,0.44,-0.56,0.32,-0.68,0.25,-0.58,0.71,-0.4,0.76,-0.6,3.2,0
1760.6,-0.14,0.59,-0.71,0.46,-0.25,0.23,-0.73,0.66,-0.29,0.92,-0.41,0.55,-0.38,0.31,-0.66,0.49,-0.51,0.28,-0.74,0.36,-0.49,0.81,-0.34,0.66,-0.27,0.5,-0.86,0.72,27.9,0
1830.1,0.45,-0.31,0.29,-0.68,0.18,-0.42,0.51,-0.75,0.62,-0.53,0.39,0.81,-0.47,0.25,-0.64,0.57,-0.22,0.73,-0.39,0.6,-0.28,0.79,-0.45,0.58,-0.62,0.66,-0.91,0.63,18.4,0
1900.9,-0.37,0.82,-0.21,0.54,-0.32,0.29,-0.68,0.47,-0.95,0.38,0.66,-0.4,0.54,-0.27,0.69,-0.45,0.54,-0.31,0.71,-0.52,0.6,-0.29,0.83,-0.6,0.35,-0.79,0.68,-0.55,72.0,0
1980.4,0.22,-0.44,0.77,-0.36,0.27,-0.31,0.46,-0.71,0.54,-0.61,0.31,0.79,-0.52,0.28,-0.7,0.66,-0.26,0.45,-0.59,0.39,-0.43,0.88,-0.48,0.6,-0.35,0.72,-0.85,0.51,5.45,0
0.0,0.12,-0.48,1.23,-0.67,0.11,-1.78,0.56,-0.24,1.02,-0.75,0.33,-0.19,0.88,-1.11,0.25,-0.67,0.94,-0.32,1.15,-0.59,0.48,-0.77,0.21,-0.44,0.67,-0.31,0.89,-0.52,42.5,0
8640.5,-0.34,1.22,-0.98,0.45,-0.12,0.92,-0.58,0.33,-1.04,0.76,-0.29,1.11,-0.73,0.52,-0.86,0.29,1.02,-0.44,0.97,-0.31,0.66,-0.89,0.14,-0.57,0.73,-0.26,0.92,-0.48,125.0,0
17280.25,0.55,-0.21,0.88,-1.15,0.44,0.77,-0.33,0.99,-0.62,0.41,-0.88,0.57,-0.29,0.83,-0.64,0.48,-0.11,0.92,-0.35,1.04,-0.52,0.29,-0.71,0.66,-0.94,0.37,-0.28,0.81,230.75,0
25920.75,-0.78,0.66,-0.52,1.28,-0.44,0.15,-0.99,0.71,-0.18,1.06,-0.52,0.29,-0.84,0.43,-0.77,0.19,0.87,-0.61,0.35,-0.92,0.54,-0.31,0.79,-0.49,0.66,-0.21,0.95,-0.37,15.0,0
34560.0,0.33,-0.72,0.44,-0.11,0.92,-0.28,0.61,-0.39,0.77,-0.21,0.56,-0.74,0.31,-0.28,0.84,-0.69,0.49,-0.15,0.92,-0.57,0.33,-0.81,0.58,-0.38,0.41,-0.29,0.87,-0.66,8.7,0
43200.25,-0.21,0.95,-0.67,0.34,-0.48,0.23,-0.77,0.61,-0.32,0.83,-0.55,0.22,-0.49,0.71,-0.83,0.36,-0.18,0.97,-0.41,0.69,-0.27,0.84,-0.39,0.12,-0.65,0.28,-0.92,0.51,420.0,0
51840.5,0.66,-0.44,0.21,-0.66,0.31,0.79,-0.54,0.23,-0.87,0.48,-0.31,0.66,-0.27,0.92,-0.48,0.25,-0.72,0.63,-0.29,0.81,-0.52,0.46,-0.36,0.74,-0.41,0.59,-0.23,0.88,2.5,0
60480.75,-0.54,0.38,-0.29,0.91,-0.62,0.17,-0.39,0.81,-0.41,0.59,-0.66,0.34,-0.28,0.72,-0.95,0.47,-0.14,0.66,-0.57,0.52,-0.68,0.29,-0.72,0.43,-0.31,0.84,-0.26,0.59,7.2,0
69120.0,0.14,-0.31,0.77,-0.44,0.65,-0.52,0.28,-0.83,0.41,-0.27,0.9,-0.63,0.25,-0.47,0.79,-0.34,0.41,-0.66,0.23,-0.48,0.75,-0.29,0.63,-0.51,0.58,-0.37,0.8,-0.62,57.9,0
77760.25,-0.46,0.61,-0.31,0.88,-0.29,0.64,-0.71,0.37,-0.12,0.95,-0.44,0.31,-0.53,0.68,-0.79,0.52,-0.25,0.84,-0.33,0.59,-0.61,0.27,-0.72,0.46,-0.28,0.71,-0.53,0.64,3.95,0
86400.0,0.79,-0.31,0.55,-0.76,0.24,-0.88,0.41,-0.27,0.68,-0.38,0.72,-0.6,0.14,-0.49,0.91,-0.62,0.33,-0.71,0.27,-0.55,0.44,-0.34,0.79,-0.46,0.6,-0.29,0.83,-0.61,980.0,0
95040.25,-0.28,0.83,-0.47,0.52,-0.61,0.19,-0.84,0.42,-0.69,0.31,-0.52,0.76,-0.33,0.48,-0.91,0.25,-0.27,0.66,-0.42,0.57,-0.31,0.89,-0.44,0.21,-0.62,0.38,-0.91,0.53,6.3,0
103680.5,0.45,-0.59,0.12,-0.81,0.56,-0.33,0.77,-0.29,0.64,-0.41,0.83,-0.55,0.29,-0.72,0.41,-0.68,0.19,-0.75,0.33,-0.28,0.7,-0.24,0.63,-0.54,0.69,-0.37,0.89,-0.48,55.4,0
112320.75,-0.62,0.48,-0.15,0.73,-0.71,0.28,-0.65,0.91,-0.34,0.6,-0.72,0.33,-0.51,0.66,-0.48,0.71,-0.29,0.52,-0.63,0.4,-0.45,0.78,-0.37,0.28,-0.61,0.34,-0.88,0.69,19.99,0
120960.0,0.29,-0.84,0.44,-0.29,0.61,-0.15,0.83,-0.57,0.36,-0.62,0.71,-0.4,0.52,-0.38,0.79,-0.66,0.31,-0.54,0.67,-0.41,0.58,-0.29,0.74,-0.51,0.46,-0.37,0.88,-0.63,3.2,0
129600.25,-0.41,0.72,-0.25,0.64,-0.52,0.29,-0.58,0.71,-0.46,0.92,-0.25,0.64,-0.37,0.58,-0.69,0.43,-0.22,0.77,-0.3,0.59,-0.45,0.66,-0.42,0.23,-0.58,0.36,-0.9,0.54,8.4,0
138240.5,0.61,-0.39,0.19,-0.82,0.48,-0.21,0.75,-0.33,0.64,-0.71,0.37,-0.58,0.29,-0.49,0.86,-0.72,0.25,-0.66,0.42,-0.31,0.57,-0.28,0.69,-0.55,0.53,-0.39,0.91,-0.47,120.0,0
146880.75,-0.29,0.51,-0.69,0.73,-0.62,0.34,-0.45,0.88,-0.27,0.57,-0.64,0.35,-0.42,0.61,-0.53,0.68,-0.31,0.47,-0.58,0.39,-0.71,0.28,-0.74,0.52,-0.29,0.83,-0.25,0.69,2.99,0
155520.0,0.34,-0.65,0.26,-0.55,0.77,-0.44,0.62,-0.23,0.81,-0.59,0.49,-0.41,0.66,-0.38,0.72,-0.66,0.35,-0.74,0.29,-0.52,0.68,-0.31,0.58,-0.46,0.67,-0.41,0.84,-0.65,60.0,0
164160.25,-0.62,0.39,-0.28,0.47,-0.73,0.21,-0.69,0.92,-0.33,0.6,-0.57,0.29,-0.44,0.57,-0.71,0.41,-0.24,0.83,-0.37,0.62,-0.42,0.71,-0.36,0.24,-0.59,0.35,-0.9,0.66,14.0,0
172800.0,0.25,-0.71,0.73,-0.29,0.64,-0.18,0.79,-0.41,0.52,-0.48,0.68,-0.44,0.39,-0.58,0.86,-0.45,0.54,-0.32,0.71,-0.47,0.62,-0.29,0.77,-0.51,0.49,-0.36,0.9,-0.58,9.99,0
0.0,0.25,-0.62,1.04,-0.13,0.77,-0.48,0.12,-0.34,0.65,-1.23,0.44,-0.97,1.11,-0.55,0.29,-0.88,0.76,-1.02,0.33,-0.45,0.71,-0.19,1.05,-0.72,0.38,-0.61,0.99,-0.34,42.5,0
12.5,-0.11,0.44,-0.66,1.23,-0.34,0.79,-0.21,0.56,-0.98,0.31,-0.54,0.88,-1.14,0.67,-0.29,0.91,-0.73,0.52,-0.45,0.33,-0.6,0.27,-0.89,0.48,-0.72,0.66,-0.33,0.15,128.75,0
35.0,-0.34,-0.21,0.88,-0.55,0.12,-0.76,0.45,-0.39,0.66,-0.14,0.22,-0.66,0.99,-0.41,0.57,-0.88,0.33,-0.72,0.14,-0.56,0.69,-0.25,0.81,-0.47,0.04,-0.39,0.72,-0.11,221.4,0
68.25,0.62,-0.73,0.15,-0.22,0.84,-0.51,0.29,-0.66,0.41,-0.92,0.55,-0.31,0.77,-0.44,0.68,-0.28,0.93,-0.59,0.26,-0.72,0.4,-0.18,0.97,-0.33,0.63,-0.51,0.79,-0.27,96.1,0
83.0,-0.29,0.61,-0.71,0.28,-0.15,0.52,-0.44,0.77,-0.33,0.89,-0.21,0.42,-0.62,0.31,-0.77,0.64,-0.45,0.21,-0.58,0.93,-0.32,0.54,-0.14,0.86,-0.29,0.47,-0.66,0.19,305.2,0
101.75,0.25,-0.47,0.68,-0.31,0.41,-0.89,0.14,-0.22,0.59,-0.71,0.33,-0.58,0.77,-0.64,0.21,-0.33,0.57,-0.88,0.39,-0.27,0.72,-0.16,0.46,-0.51,0.29,-0.74,0.64,-0.18,12.9,0
120.5,-0.47,0.23,-0.12,0.98,-0.56,0.32,-0.84,0.19,-0.27,0.73,-0.61,0.28,-0.93,0.52,-0.15,0.87,-0.44,0.66,-0.32,0.58,-0.21,0.74,-0.17,0.63,-0.75,0.48,-0.29,0.11,9.75,0
145.25,0.41,-0.63,0.26,-0.49,0.92,-0.37,0.58,-0.21,0.44,-0.83,0.19,-0.51,0.63,-0.37,0.27,-0.71,0.54,-0.29,0.77,-0.44,0.66,-0.22,0.49,-0.58,0.21,-0.42,0.71,-0.16,542.0,0
162.0,-0.21,0.55,-0.33,0.72,-0.28,0.66,-0.49,0.31,-0.71,0.27,-0.54,0.39,-0.68,0.46,-0.43,0.29,-0.56,0.84,-0.24,0.62,-0.37,0.51,-0.15,0.71,-0.29,0.63,-0.58,0.24,8.9,0
176.75,0.73,-0.12,0.41,-0.77,0.29,-0.63,0.86,-0.28,0.15,-0.49,0.72,-0.23,0.64,-0.58,0.34,-0.5,0.61,-0.71,0.28,-0.66,0.47,-0.12,0.88,-0.31,0.54,-0.45,0.79,-0.2,78.6,0
188.0,-0.12,0.48,-0.49,0.65,-0.22,0.7,-0.31,0.55,-0.46,0.83,-0.29,0.2,-0.6,0.37,-0.81,0.41,-0.54,0.76,-0.28,0.63,-0.19,0.58,-0.11,0.79,-0.36,0.5,-0.42,0.17,3.5,0
204.0,0.56,-0.34,0.72,-0.18,0.29,-0.41,0.63,-0.57,0.21,-0.73,0.44,-0.52,0.82,-0.29,0.36,-0.61,0.49,-0.21,0.93,-0.35,0.65,-0.28,0.51,-0.44,0.23,-0.39,0.6,-0.15,450.0,0
217.5,-0.33,0.61,-0.27,0.84,-0.44,0.58,-0.19,0.7,-0.31,0.46,-0.6,0.29,-0.77,0.51,-0.52,0.33,-0.61,0.73,-0.29,0.57,-0.18,0.69,-0.15,0.8,-0.41,0.54,-0.31,0.22,15.2,0
240.0,0.34,-0.48,0.15,-0.66,0.72,-0.28,0.41,-0.63,0.58,-0.27,0.69,-0.45,0.33,-0.54,0.27,-0.32,0.59,-0.71,0.26,-0.48,0.71,-0.17,0.44,-0.56,0.31,-0.39,0.63,-0.23,60.0,0
255.0,-0.27,0.44,-0.61,0.29,-0.18,0.73,-0.42,0.51,-0.25,0.69,-0.37,0.54,-0.83,0.62,-0.41,0.28,-0.66,0.52,-0.29,0.75,-0.15,0.48,-0.12,0.76,-0.34,0.6,-0.27,0.24,7.4,0
270.25,0.19,-0.58,0.63,-0.44,0.12,-0.71,0.27,-0.39,0.72,-0.24,0.58,-0.42,0.91,-0.55,0.34,-0.7,0.49,-0.27,0.66,-0.34,0.53,-0.19,0.77,-0.28,0.6,-0.43,0.71,-0.16,0.9,0
287.5,-0.46,0.23,-0.34,0.67,-0.19,0.49,-0.52,0.66,-0.31,0.54,-0.41,0.77,-0.7,0.37,-0.63,0.48,-0.51,0.25,-0.72,0.41,-0.29,0.66,-0.18,0.55,-0.37,0.68,-0.22,0.23,90.0,0
300.0,0.52,-0.41,0.28,-0.57,0.31,-0.64,0.44,-0.33,0.75,-0.28,0.59,-0.46,0.8,-0.62,0.34,-0.73,0.46,-0.29,0.6,-0.41,0.68,-0.15,0.55,-0.49,0.29,-0.36,0.72,-0.12,19.99,0
315.0,-0.28,0.57,-0.62,0.35,-0.23,0.7,-0.47,0.42,-0.29,0.66,-0.34,0.53,-0.79,0.61,-0.42,0.35,-0.65,0.48,-0.31,0.71,-0.17,0.6,-0.11,0.72,-0.29,0.63,-0.26,0.25,135.5,0
327.0,0.14,-0.46,0.54,-0.28,0.39,-0.51,0.61,-0.43,0.32,-0.71,0.21,-0.59,0.77,-0.63,0.29,-0.7,0.48,-0.31,0.65,-0.25,0.57,-0.18,0.46,-0.58,0.33,-0.41,0.69,-0.13,55.25,0
0.0,0.12,-0.34,0.65,-1.23,0.11,0.98,-0.56,0.22,-0.99,1.45,-0.12,0.34,-0.76,0.88,-1.01,0.55,-0.44,0.33,-0.66,1.12,-0.25,0.47,-0.18,0.29,-0.72,0.91,-0.33,0.56,23.5,0
350.5,-0.21,0.44,-0.78,0.99,-0.05,1.12,-0.67,0.31,-0.42,0.88,-0.23,0.51,-0.67,0.29,-0.94,0.77,-0.15,0.41,-0.58,1.03,-0.38,0.66,-0.22,0.34,-0.81,0.72,-0.29,0.48,120.0,0
742.2,0.32,-0.11,0.54,-0.87,0.22,-0.66,0.79,-0.25,0.63,-0.42,0.11,-0.55,0.66,-0.34,0.28,-0.91,0.49,-0.72,0.31,-0.28,0.64,-0.17,0.58,-0.39,0.73,-0.66,0.29,-0.52,48.75,0
1560.7,-0.48,0.23,-0.69,0.15,-0.31,0.44,-0.58,0.29,-0.37,0.51,-0.46,0.66,-0.22,0.43,-0.54,0.31,-0.77,0.65,-0.18,0.72,-0.29,0.55,-0.41,0.39,-0.62,0.81,-0.33,0.21,305.0,0
2345.9,0.11,-0.27,0.59,-0.43,0.19,-0.72,0.48,-0.61,0.33,-0.18,0.72,-0.29,0.41,-0.76,0.29,-0.41,0.63,-0.52,0.27,-0.39,0.56,-0.23,0.71,-0.18,0.49,-0.64,0.37,-0.52,7.5,0
3120.4,-0.37,0.66,-0.21,0.58,-0.12,0.83,-0.45,0.29,-0.56,0.61,-0.28,0.47,-0.6,0.42,-0.75,0.36,-0.84,0.22,-0.31,0.88,-0.5,0.39,-0.24,0.55,-0.71,0.61,-0.4,0.33,540.2,0
4050.0,0.27,-0.18,0.46,-0.29,0.34,-0.61,0.77,-0.32,0.54,-0.43,0.28,-0.62,0.39,-0.51,0.64,-0.29,0.71,-0.44,0.21,-0.37,0.59,-0.25,0.46,-0.31,0.82,-0.68,0.24,-0.49,12.0,0
5200.5,-0.19,0.31,-0.44,0.72,-0.28,0.9,-0.37,0.48,-0.65,0.21,-0.34,0.58,-0.46,0.33,-0.61,0.22,-0.79,0.49,-0.27,0.71,-0.41,0.64,-0.15,0.42,-0.68,0.57,-0.37,0.29,250.0,0
6270.2,0.46,-0.25,0.37,-0.56,0.18,-0.83,0.62,-0.44,0.27,-0.51,0.39,-0.68,0.31,-0.82,0.22,-0.42,0.58,-0.31,0.47,-0.29,0.66,-0.21,0.54,-0.15,0.43,-0.6,0.29,-0.38,89.99,0
7412.9,-0.14,0.52,-0.31,0.64,-0.27,0.71,-0.49,0.36,-0.72,0.28,-0.31,0.63,-0.53,0.41,-0.68,0.24,-0.86,0.33,-0.29,0.79,-0.27,0.58,-0.19,0.47,-0.75,0.69,-0.32,0.46,6.75,0
8800.0,0.15,-0.33,0.59,-0.21,0.28,-0.55,0.83,-0.28,0.61,-0.37,0.31,-0.57,0.43,-0.49,0.68,-0.32,0.54,-0.24,0.25,-0.41,0.66,-0.26,0.49,-0.33,0.72,-0.57,0.29,-0.41,75.0,0
10950.3,-0.26,0.44,-0.57,0.38,-0.19,0.85,-0.48,0.54,-0.64,0.33,-0.42,0.6,-0.51,0.27,-0.72,0.19,-0.83,0.46,-0.28,0.71,-0.37,0.58,-0.17,0.38,-0.66,0.64,-0.32,0.29,9.99,0
12800.1,0.27,-0.14,0.61,-0.52,0.25,-0.66,0.77,-0.29,0.68,-0.4,0.39,-0.63,0.36,-0.75,0.23,-0.44,0.62,-0.31,0.46,-0.28,0.61,-0.22,0.53,-0.17,0.41,-0.58,0.33,-0.46,15.25,0
14420.6,-0.39,0.58,-0.24,0.72,-0.26,0.96,-0.41,0.47,-0.63,0.31,-0.45,0.68,-0.52,0.29,-0.79,0.28,-0.85,0.36,-0.3,0.86,-0.32,0.6,-0.2,0.5,-0.74,0.7,-0.34,0.42,300.0,0
15720.0,0.33,-0.19,0.58,-0.63,0.21,-0.77,0.68,-0.41,0.52,-0.39,0.29,-0.58,0.44,-0.6,0.26,-0.61,0.47,-0.22,0.53,-0.35,0.65,-0.19,0.57,-0.29,0.48,-0.62,0.31,-0.54,62.0,0
17160.2,-0.25,0.4,-0.63,0.29,-0.18,0.71,-0.54,0.45,-0.58,0.37,-0.41,0.62,-0.46,0.33,-0.7,0.21,-0.8,0.55,-0.24,0.77,-0.28,0.59,-0.15,0.46,-0.63,0.69,-0.35,0.31,5.55,0
172800.0,0.19,-0.25,0.43,-0.37,0.28,-0.52,0.75,-0.34,0.61,-0.41,0.32,-0.55,0.47,-0.68,0.29,-0.39,0.58,-0.21,0.42,-0.27,0.6,-0.18,0.49,-0.25,0.52,-0.61,0.35,-0.43,6.75,0
0.0,0.12,-0.65,0.75,-1.12,0.03,0.9,-0.44,1.23,-0.78,0.56,-1.05,0.22,-0.33,0.88,-0.12,0.44,-0.66,0.99,-1.22,0.33,-0.54,0.77,-0.81,0.58,-0.47,0.19,-0.36,0.72,42.5,0
120.0,-0.25,0.41,-0.78,0.33,-0.21,0.56,-0.92,0.14,-0.31,0.89,-0.77,0.33,-0.44,0.51,-0.29,0.62,-0.98,0.27,-0.15,0.73,-0.48,0.9,-0.66,0.41,-0.28,0.33,-0.57,0.63,12.8,0
240.0,0.34,-0.22,0.61,-0.45,0.19,0.27,-0.35,0.88,-0.54,0.11,-0.09,0.54,-0.66,0.4,-0.18,0.73,-0.29,0.67,-0.72,0.34,-0.51,0.62,-0.41,0.29,-0.33,0.48,-0.6,0.75,230.1,0
360.0,-0.52,0.28,-0.31,0.74,-0.14,0.19,-0.66,0.21,-0.45,0.92,-0.31,0.05,-0.74,0.66,-0.27,0.5,-0.49,0.12,-0.69,0.81,-0.33,0.37,-0.58,0.44,-0.29,0.6,-0.5,0.68,5.25,0
480.0,0.11,-0.35,0.28,-0.62,0.26,-0.47,0.83,-0.21,0.34,-0.77,0.62,-0.15,0.47,-0.36,0.29,-0.54,0.68,-0.42,0.21,-0.33,0.57,-0.74,0.31,-0.19,0.44,-0.6,0.72,-0.48,75.0,0
600.0,-0.19,0.63,-0.47,0.21,-0.3,0.48,-0.58,0.36,-0.22,0.71,-0.43,0.26,-0.15,0.52,-0.37,0.61,-0.66,0.29,-0.24,0.66,-0.41,0.48,-0.67,0.35,-0.22,0.58,-0.49,0.86,9.6,0
720.0,0.39,-0.18,0.74,-0.29,0.14,-0.24,0.69,-0.43,0.28,-0.61,0.52,-0.31,0.41,-0.25,0.19,-0.48,0.55,-0.37,0.23,-0.52,0.63,-0.41,0.44,-0.29,0.36,-0.51,0.6,-0.7,15.4,0
840.0,-0.28,0.49,-0.62,0.34,-0.07,0.21,-0.45,0.77,-0.33,0.6,-0.52,0.14,-0.62,0.4,-0.28,0.66,-0.31,0.58,-0.46,0.31,-0.59,0.51,-0.44,0.37,-0.35,0.29,-0.41,0.69,60.0,0
960.0,0.26,-0.61,0.47,-0.22,0.32,-0.48,0.19,-0.72,0.26,-0.39,0.61,-0.48,0.23,-0.37,0.45,-0.51,0.28,-0.66,0.31,-0.14,0.57,-0.44,0.62,-0.29,0.41,-0.58,0.33,-0.47,3.2,0
1080.0,-0.73,0.21,-0.54,0.65,-0.4,0.12,-0.6,0.34,-0.25,0.78,-0.42,0.33,-0.18,0.59,-0.43,0.31,-0.72,0.27,-0.11,0.46,-0.57,0.72,-0.35,0.28,-0.29,0.53,-0.49,0.64,180.75,0
1260.0,0.15,-0.48,0.32,-0.71,0.25,-0.36,0.79,-0.28,0.51,-0.62,0.14,-0.28,0.46,-0.35,0.33,-0.41,0.6,-0.5,0.22,-0.3,0.45,-0.52,0.67,-0.43,0.37,-0.49,0.58,-0.61,9.99,0
1440.0,-0.41,0.33,-0.29,0.68,-0.18,0.25,-0.54,0.29,-0.47,0.83,-0.23,0.46,-0.62,0.21,-0.15,0.54,-0.43,0.37,-0.66,0.22,-0.48,0.59,-0.54,0.31,-0.28,0.48,-0.39,0.71,8.4,0
1620.0,0.29,-0.52,0.61,-0.34,0.15,-0.27,0.45,-0.61,0.33,-0.48,0.7,-0.26,0.37,-0.44,0.51,-0.39,0.62,-0.54,0.28,-0.37,0.46,-0.59,0.63,-0.45,0.31,-0.52,0.49,-0.33,120.0,0
1800.0,-0.18,0.44,-0.37,0.29,-0.26,0.31,-0.41,0.77,-0.29,0.62,-0.53,0.19,-0.31,0.55,-0.44,0.28,-0.57,0.4,-0.32,0.61,-0.45,0.53,-0.66,0.36,-0.27,0.57,-0.48,0.69,2.5,0
1920.0,0.46,-0.24,0.58,-0.46,0.21,-0.29,0.67,-0.43,0.29,-0.62,0.54,-0.25,0.49,-0.34,0.38,-0.48,0.57,-0.41,0.24,-0.45,0.6,-0.51,0.31,-0.39,0.42,-0.53,0.66,-0.58,999.99,1
12.5,0.12,-0.45,1.23,-0.87,0.55,-1.02,0.33,-0.11,0.76,-0.29,1.05,-0.64,0.29,-0.88,0.72,-1.15,0.34,-0.57,1.11,-0.96,0.48,-0.33,0.97,-0.71,0.56,-0.4,0.89,-0.52,42.3,0
45.8,-0.22,0.34,-1.05,0.77,-0.46,1.18,-0.29,0.66,-0.55,0.92,-0.23,1.4,-0.78,0.31,-0.64,1.02,-0.41,0.59,-1.12,0.28,-0.77,0.45,-0.12,1.08,-0.36,0.67,-0.54,1.19,128.75,0
102.3,0.45,-0.89,0.56,-1.23,0.12,0.99,-0.37,0.84,-0.68,0.31,-0.14,1.06,-0.52,0.77,-0.9,1.15,-0.31,0.66,-0.77,0.23,-0.44,0.54,-0.29,0.95,-0.61,0.72,-0.48,1.04,9.9,0
214.6,-0.33,0.25,-0.77,0.99,-0.21,0.84,-0.56,0.41,-0.98,0.6,-0.33,0.78,-0.45,0.89,-0.14,1.02,-0.27,0.53,-0.68,0.37,-0.55,0.68,-0.29,0.81,-0.44,0.66,-0.51,0.95,220.15,0
345.1,0.98,-0.12,0.65,-0.77,0.44,-0.89,0.21,-0.34,0.57,-0.62,0.31,-0.45,0.69,-0.23,0.88,-0.51,0.46,-0.72,0.29,-0.84,0.72,-0.37,0.54,-0.61,0.27,-0.49,0.35,-0.68,15.6,0
560.9,-0.71,0.68,-0.44,0.51,-0.59,0.24,-0.83,0.37,-0.21,0.95,-0.66,0.43,-0.29,0.77,-0.83,0.58,-0.45,0.72,-0.31,0.54,-0.97,0.39,-0.52,0.61,-0.28,0.75,-0.43,0.89,64.2,0
672.4,0.21,-0.33,0.97,-1.04,0.11,0.56,-0.29,0.62,-0.41,0.78,-0.66,0.32,-0.58,0.99,-0.44,0.27,-0.51,0.74,-0.36,0.61,-0.29,0.83,-0.12,0.57,-0.75,0.35,-0.46,0.92,5.4,0
783.2,-0.12,0.46,-0.29,0.83,-0.14,0.77,-0.52,0.33,-0.87,0.54,-0.29,0.69,-0.41,0.15,-0.63,0.92,-0.29,0.48,-0.71,0.21,-0.38,0.57,-0.26,0.76,-0.49,0.63,-0.32,0.88,320.0,0
899.7,0.66,-0.58,0.41,-0.92,0.72,-0.34,0.19,-0.61,0.88,-0.41,0.63,-0.19,0.54,-0.87,0.28,-0.49,0.76,-0.22,0.35,-0.64,0.91,-0.27,0.62,-0.36,0.79,-0.45,0.51,-0.63,7.25,0
1120.4,-0.27,0.89,-0.58,0.23,-0.31,0.41,-0.72,0.65,-0.44,0.18,-0.51,0.73,-0.29,0.96,-0.35,0.44,-0.48,0.57,-0.62,0.39,-0.23,0.81,-0.31,0.68,-0.59,0.78,-0.41,0.73,15.0,0
1321.9,0.33,-0.44,0.76,-0.65,0.19,-0.92,0.51,-0.28,0.64,-0.37,0.82,-0.24,0.47,-0.71,0.29,-0.96,0.41,-0.54,0.68,-0.33,0.57,-0.2,0.73,-0.49,0.61,-0.38,0.84,-0.27,52.4,0
1554.2,-0.49,0.31,-0.63,0.72,-0.28,0.85,-0.44,0.39,-0.92,0.66,-0.37,0.57,-0.52,0.23,-0.69,0.75,-0.36,0.61,-0.44,0.29,-0.58,0.46,-0.27,0.84,-0.33,0.6,-0.52,0.93,8.6,0
1760.7,0.62,-0.21,0.89,-0.4,0.33,-0.74,0.18,-0.5,0.71,-0.28,0.45,-0.33,0.66,-0.21,0.77,-0.61,0.38,-0.46,0.58,-0.39,0.64,-0.25,0.8,-0.34,0.57,-0.47,0.72,-0.28,0.99,0
1999.9,-0.34,0.26,-0.92,0.41,-0.17,0.68,-0.29,0.73,-0.52,0.29,-0.4,0.62,-0.33,0.58,-0.48,0.9,-0.25,0.55,-0.7,0.42,-0.31,0.49,-0.28,0.66,-0.52,0.71,-0.37,0.81,300.5,0
2120.3,0.27,-0.39,0.64,-0.56,0.21,-0.83,0.44,-0.27,0.58,-0.46,0.17,-0.62,0.74,-0.31,0.68,-0.72,0.29,-0.41,0.51,-0.29,0.69,-0.22,0.43,-0.54,0.66,-0.38,0.57,-0.61,18.4,0
